,Label,Message
309,financial,Bill dated 2015-05-14 for Rs 468 has been generated for your Docomo fixedline/broadband relationship no. 12163276. The same will reach you by 2015-05-17. Due date: 2015-05-29.
310,financial,Bill dated 2013-01-23 for Rs 899 has been generated for your Idea fixedline/broadband relationship no. 45682224. The same will reach you by 2013-01-26. Due date: 2013-02-07.
311,financial,"Repair ref.no for your car is JC43632742 opened on 2014-05-20 4:12hrs,ETD of your car is 2014-05-21 7:24hrs and est.repair amt is Rs.2037 Rgds, Bimal Auto Agency"
312,financial,Bill dated 2013-06-10 for Rs 959 has been generated for your Bsnl fixedline/broadband relationship no. 83127578. The same will reach you by 2013-06-13. Due date: 2013-06-25.
313,financial,"Repair ref.no for your car is JC33378422 opened on 2009-09-07 10:52hrs,ETD of your car is 2009-09-08 16:41hrs and est.repair amt is Rs.1124 Rgds, Sarden Auto Agency"
314,financial,Bill dated 2014-01-07 for Rs 625 has been generated for your Jio fixedline/broadband relationship no. 78243628. The same will reach you by 2014-01-10. Due date: 2014-01-22.
315,financial,"Repair ref.no for your car is JC25513726 opened on 2010-06-14 17:38hrs,ETD of your car is 2010-06-15 5:33hrs and est.repair amt is Rs.563 Rgds, Maha Veer Auto Agency"
316,financial,"Repair ref.no for your car is JC25581584 opened on 2014-04-27 19:18hrs,ETD of your car is 2014-04-28 11:44hrs and est.repair amt is Rs.1329 Rgds, Maha Veer Auto Agency"
317,financial,"Repair ref.no for your car is JC24623764 opened on 2012-10-21 0:19hrs,ETD of your car is 2012-10-22 19:18hrs and est.repair amt is Rs.1385 Rgds, Hyundai Auto Agency"
318,financial,"Repair ref.no for your car is JC37873712 opened on 2011-10-19 8:43hrs,ETD of your car is 2011-10-20 16:16hrs and est.repair amt is Rs.443 Rgds, Sarden Auto Agency"
319,financial,Bill dated 2013-08-27 for Rs 868 has been generated for your Jio fixedline/broadband relationship no. 68122788. The same will reach you by 2013-08-30. Due date: 2013-09-11.
320,financial,"Repair ref.no for your car is JC58852533 opened on 2011-06-19 16:41hrs,ETD of your car is 2011-06-20 4:34hrs and est.repair amt is Rs.197 Rgds, Bimal Auto Agency"
321,financial,"Repair ref.no for your car is JC62434242 opened on 2013-08-19 17:19hrs,ETD of your car is 2013-08-20 8:48hrs and est.repair amt is Rs.1030 Rgds, Aryan Auto Agency"
322,financial,Bill dated 2014-07-16 for Rs 524 has been generated for your Bsnl fixedline/broadband relationship no. 42435315. The same will reach you by 2014-07-19. Due date: 2014-07-31.
323,financial,Bill dated 2009-10-10 for Rs 1060 has been generated for your Reliance fixedline/broadband relationship no. 17318843. The same will reach you by 2009-10-13. Due date: 2009-10-25.
324,financial,"Repair ref.no for your car is JC18623353 opened on 2015-06-10 14:27hrs,ETD of your car is 2015-06-11 22:10hrs and est.repair amt is Rs.1817 Rgds, True Value"
325,financial,"Repair ref.no for your car is JC84752175 opened on 2011-11-23 4:56hrs,ETD of your car is 2011-11-24 15:48hrs and est.repair amt is Rs.529 Rgds, Lakshmi Auto Agency"
326,financial,Bill dated 2011-09-16 for Rs 397 has been generated for your Reliance fixedline/broadband relationship no. 63352333. The same will reach you by 2011-09-19. Due date: 2011-10-01.
327,financial,Bill dated 2013-03-03 for Rs 871 has been generated for your Docomo fixedline/broadband relationship no. 72753377. The same will reach you by 2013-03-06. Due date: 2013-03-18.
328,financial,Bill dated 2013-04-23 for Rs 356 has been generated for your Jio fixedline/broadband relationship no. 85813147. The same will reach you by 2013-04-26. Due date: 2013-05-08.
329,financial,Bill dated 2013-02-27 for Rs 257 has been generated for your Airtel fixedline/broadband relationship no. 52572264. The same will reach you by 2013-03-02. Due date: 2013-03-14.
330,financial,"Repair ref.no for your car is JC82331677 opened on 2013-04-28 3:49hrs,ETD of your car is 2013-04-29 0:26hrs and est.repair amt is Rs.782 Rgds, True Value"
331,financial,Bill dated 2012-08-20 for Rs 645 has been generated for your Idea fixedline/broadband relationship no. 76187282. The same will reach you by 2012-08-23. Due date: 2012-09-04.
332,financial,Bill dated 2013-09-05 for Rs 694 has been generated for your Airtel fixedline/broadband relationship no. 21834267. The same will reach you by 2013-09-08. Due date: 2013-09-20.
333,financial,"Repair ref.no for your car is JC21577851 opened on 2014-04-14 6:42hrs,ETD of your car is 2014-04-15 21:46hrs and est.repair amt is Rs.1268 Rgds, Maruti Auto Agency"
334,financial,"Repair ref.no for your car is JC52657543 opened on 2010-12-29 22:58hrs,ETD of your car is 2010-12-30 0:34hrs and est.repair amt is Rs.1354 Rgds, True Value"
335,financial,Bill dated 2012-01-12 for Rs 752 has been generated for your Reliance fixedline/broadband relationship no. 85344882. The same will reach you by 2012-01-15. Due date: 2012-01-27.
336,financial,"Repair ref.no for your car is JC82642618 opened on 2011-08-04 8:19hrs,ETD of your car is 2011-08-05 16:12hrs and est.repair amt is Rs.2150 Rgds, True Value"
337,financial,Bill dated 2010-08-30 for Rs 724 has been generated for your Vodafone fixedline/broadband relationship no. 57565213. The same will reach you by 2010-09-02. Due date: 2010-09-14.
338,financial,"Repair ref.no for your car is JC85423156 opened on 2010-04-26 22:15hrs,ETD of your car is 2010-04-27 20:52hrs and est.repair amt is Rs.1308 Rgds, Maruti Auto Agency"
339,financial,Bill dated 2015-03-11 for Rs 532 has been generated for your Docomo fixedline/broadband relationship no. 68356236. The same will reach you by 2015-03-14. Due date: 2015-03-26.
340,financial,"Repair ref.no for your car is JC37171162 opened on 2010-09-22 2:40hrs,ETD of your car is 2010-09-23 19:28hrs and est.repair amt is Rs.2561 Rgds, Maruti Auto Agency"
341,financial,"Repair ref.no for your car is JC57788236 opened on 2014-05-03 13:23hrs,ETD of your car is 2014-05-04 23:22hrs and est.repair amt is Rs.2229 Rgds, Aryan Auto Agency"
342,financial,"Repair ref.no for your car is JC55762533 opened on 2011-12-08 1:19hrs,ETD of your car is 2011-12-09 14:38hrs and est.repair amt is Rs.111 Rgds, Maruti Auto Agency"
343,financial,"Repair ref.no for your car is JC47156125 opened on 2012-03-10 0:27hrs,ETD of your car is 2012-03-11 7:52hrs and est.repair amt is Rs.2566 Rgds, Aryan Auto Agency"
344,financial,"Repair ref.no for your car is JC87315352 opened on 2012-01-20 6:45hrs,ETD of your car is 2012-01-21 8:25hrs and est.repair amt is Rs.2568 Rgds, Aryan Auto Agency"
345,financial,"Repair ref.no for your car is JC82342218 opened on 2010-01-22 4:23hrs,ETD of your car is 2010-01-23 12:31hrs and est.repair amt is Rs.1522 Rgds, Maha Veer Auto Agency"
346,financial,"Repair ref.no for your car is JC75465646 opened on 2013-02-12 19:49hrs,ETD of your car is 2013-02-13 18:22hrs and est.repair amt is Rs.933 Rgds, Maruti Auto Agency"
347,financial,Bill dated 2012-11-03 for Rs 952 has been generated for your Aircel fixedline/broadband relationship no. 61483431. The same will reach you by 2012-11-06. Due date: 2012-11-18.
348,financial,Bill dated 2015-02-17 for Rs 782 has been generated for your Airtel fixedline/broadband relationship no. 73421811. The same will reach you by 2015-02-20. Due date: 2015-03-04.
349,financial,Bill dated 2010-09-29 for Rs 862 has been generated for your Aircel fixedline/broadband relationship no. 28861148. The same will reach you by 2010-10-02. Due date: 2010-10-14.
350,financial,"Repair ref.no for your car is JC34172424 opened on 2011-12-02 6:19hrs,ETD of your car is 2011-12-03 4:20hrs and est.repair amt is Rs.914 Rgds, Lakshmi Auto Agency"
351,financial,Bill dated 2010-08-10 for Rs 230 has been generated for your Idea fixedline/broadband relationship no. 53524256. The same will reach you by 2010-08-13. Due date: 2010-08-25.
352,financial,"Repair ref.no for your car is JC72711533 opened on 2013-02-02 4:43hrs,ETD of your car is 2013-02-03 17:44hrs and est.repair amt is Rs.684 Rgds, Bimal Auto Agency"
353,financial,"Repair ref.no for your car is JC31411712 opened on 2013-07-26 23:50hrs,ETD of your car is 2013-07-27 2:21hrs and est.repair amt is Rs.1297 Rgds, True Value"
354,financial,Bill dated 2011-03-02 for Rs 1076 has been generated for your Reliance fixedline/broadband relationship no. 81658275. The same will reach you by 2011-03-05. Due date: 2011-03-17.
355,financial,"Repair ref.no for your car is JC58156838 opened on 2012-10-05 9:53hrs,ETD of your car is 2012-10-06 4:56hrs and est.repair amt is Rs.342 Rgds, True Value"
356,financial,Bill dated 2013-07-13 for Rs 696 has been generated for your Reliance fixedline/broadband relationship no. 16154887. The same will reach you by 2013-07-16. Due date: 2013-07-28.
357,financial,"Repair ref.no for your car is JC48448531 opened on 2013-05-18 11:31hrs,ETD of your car is 2013-05-19 15:25hrs and est.repair amt is Rs.1956 Rgds, Bimal Auto Agency"
358,financial,"Repair ref.no for your car is JC84285277 opened on 2010-05-26 15:55hrs,ETD of your car is 2010-05-27 8:46hrs and est.repair amt is Rs.385 Rgds, Maha Veer Auto Agency"
359,financial,"Repair ref.no for your car is JC86565647 opened on 2010-08-09 4:29hrs,ETD of your car is 2010-08-10 18:38hrs and est.repair amt is Rs.515 Rgds, Maruti Auto Agency"
360,financial,"Repair ref.no for your car is JC56264145 opened on 2011-12-11 4:34hrs,ETD of your car is 2011-12-12 9:17hrs and est.repair amt is Rs.2359 Rgds, Hyundai Auto Agency"
361,financial,Bill dated 2014-04-04 for Rs 243 has been generated for your Bsnl fixedline/broadband relationship no. 25883844. The same will reach you by 2014-04-07. Due date: 2014-04-19.
362,financial,"Repair ref.no for your car is JC53226238 opened on 2009-08-23 0:24hrs,ETD of your car is 2009-08-24 11:36hrs and est.repair amt is Rs.1977 Rgds, Maruti Auto Agency"
363,financial,"Repair ref.no for your car is JC77661172 opened on 2014-12-04 2:15hrs,ETD of your car is 2014-12-05 17:19hrs and est.repair amt is Rs.438 Rgds, True Value"
364,financial,Bill dated 2011-07-06 for Rs 1139 has been generated for your Airtel fixedline/broadband relationship no. 76267466. The same will reach you by 2011-07-09. Due date: 2011-07-21.
365,financial,"Repair ref.no for your car is JC66262444 opened on 2015-08-18 18:19hrs,ETD of your car is 2015-08-19 3:33hrs and est.repair amt is Rs.2951 Rgds, True Value"
366,financial,Bill dated 2014-10-14 for Rs 496 has been generated for your Jio fixedline/broadband relationship no. 75152742. The same will reach you by 2014-10-17. Due date: 2014-10-29.
367,financial,"Repair ref.no for your car is JC83373227 opened on 2013-02-23 15:41hrs,ETD of your car is 2013-02-24 3:42hrs and est.repair amt is Rs.2787 Rgds, True Value"
368,financial,Bill dated 2014-03-21 for Rs 348 has been generated for your Idea fixedline/broadband relationship no. 42582534. The same will reach you by 2014-03-24. Due date: 2014-04-05.
369,financial,Bill dated 2012-11-30 for Rs 1027 has been generated for your Aircel fixedline/broadband relationship no. 71434428. The same will reach you by 2012-12-03. Due date: 2012-12-15.
370,financial,Bill dated 2014-02-16 for Rs 922 has been generated for your Reliance fixedline/broadband relationship no. 18371448. The same will reach you by 2014-02-19. Due date: 2014-03-03.
371,financial,Bill dated 2011-06-20 for Rs 930 has been generated for your Aircel fixedline/broadband relationship no. 78882442. The same will reach you by 2011-06-23. Due date: 2011-07-05.
372,financial,Bill dated 2009-11-27 for Rs 777 has been generated for your Vodafone fixedline/broadband relationship no. 28267246. The same will reach you by 2009-11-30. Due date: 2009-12-12.
373,financial,"Repair ref.no for your car is JC54484411 opened on 2014-04-09 20:27hrs,ETD of your car is 2014-04-10 4:28hrs and est.repair amt is Rs.2201 Rgds, Lakshmi Auto Agency"
374,financial,Bill dated 2014-03-09 for Rs 596 has been generated for your Idea fixedline/broadband relationship no. 72334374. The same will reach you by 2014-03-12. Due date: 2014-03-24.
375,financial,Bill dated 2014-11-08 for Rs 1116 has been generated for your Bsnl fixedline/broadband relationship no. 27651664. The same will reach you by 2014-11-11. Due date: 2014-11-23.
376,financial,Bill dated 2011-04-06 for Rs 699 has been generated for your Aircel fixedline/broadband relationship no. 31321778. The same will reach you by 2011-04-09. Due date: 2011-04-21.
377,financial,"Repair ref.no for your car is JC78888553 opened on 2012-06-29 1:30hrs,ETD of your car is 2012-06-30 13:48hrs and est.repair amt is Rs.708 Rgds, Bimal Auto Agency"
378,financial,"Repair ref.no for your car is JC84121274 opened on 2011-08-12 9:17hrs,ETD of your car is 2011-08-13 23:50hrs and est.repair amt is Rs.815 Rgds, Aryan Auto Agency"
379,financial,Bill dated 2011-11-08 for Rs 745 has been generated for your Reliance fixedline/broadband relationship no. 44546746. The same will reach you by 2011-11-11. Due date: 2011-11-23.
380,financial,"Repair ref.no for your car is JC84312214 opened on 2014-01-04 9:27hrs,ETD of your car is 2014-01-05 18:21hrs and est.repair amt is Rs.1343 Rgds, Sarden Auto Agency"
381,financial,Bill dated 2013-09-28 for Rs 113 has been generated for your Docomo fixedline/broadband relationship no. 33577613. The same will reach you by 2013-10-01. Due date: 2013-10-13.
382,financial,Bill dated 2014-12-02 for Rs 328 has been generated for your Docomo fixedline/broadband relationship no. 27887416. The same will reach you by 2014-12-05. Due date: 2014-12-17.
383,financial,"Repair ref.no for your car is JC81815161 opened on 2011-07-19 12:15hrs,ETD of your car is 2011-07-20 1:41hrs and est.repair amt is Rs.1275 Rgds, Lakshmi Auto Agency"
384,financial,Bill dated 2012-08-12 for Rs 337 has been generated for your Docomo fixedline/broadband relationship no. 75372544. The same will reach you by 2012-08-15. Due date: 2012-08-27.
385,financial,"Repair ref.no for your car is JC22415245 opened on 2014-05-18 3:57hrs,ETD of your car is 2014-05-19 13:18hrs and est.repair amt is Rs.766 Rgds, Bimal Auto Agency"
386,financial,"Repair ref.no for your car is JC25712444 opened on 2015-02-09 8:16hrs,ETD of your car is 2015-02-10 0:24hrs and est.repair amt is Rs.1506 Rgds, Maruti Auto Agency"
387,financial,Bill dated 2012-01-01 for Rs 1154 has been generated for your Bsnl fixedline/broadband relationship no. 56331172. The same will reach you by 2012-01-04. Due date: 2012-01-16.
388,financial,"Repair ref.no for your car is JC28244745 opened on 2011-01-22 17:16hrs,ETD of your car is 2011-01-23 9:27hrs and est.repair amt is Rs.1006 Rgds, Lakshmi Auto Agency"
389,financial,Bill dated 2010-09-20 for Rs 684 has been generated for your Docomo fixedline/broadband relationship no. 32643241. The same will reach you by 2010-09-23. Due date: 2010-10-05.
390,financial,"Repair ref.no for your car is JC48786512 opened on 2010-08-18 7:34hrs,ETD of your car is 2010-08-19 1:50hrs and est.repair amt is Rs.1171 Rgds, Maha Veer Auto Agency"
391,financial,Bill dated 2014-07-08 for Rs 933 has been generated for your Docomo fixedline/broadband relationship no. 32272874. The same will reach you by 2014-07-11. Due date: 2014-07-23.
392,financial,Bill dated 2009-12-25 for Rs 176 has been generated for your Jio fixedline/broadband relationship no. 43812671. The same will reach you by 2009-12-28. Due date: 2010-01-09.
393,financial,Bill dated 2009-10-24 for Rs 276 has been generated for your Idea fixedline/broadband relationship no. 78287556. The same will reach you by 2009-10-27. Due date: 2009-11-08.
394,financial,"Repair ref.no for your car is JC88425114 opened on 2012-11-13 16:21hrs,ETD of your car is 2012-11-14 1:29hrs and est.repair amt is Rs.285 Rgds, Bimal Auto Agency"
395,financial,Bill dated 2013-08-11 for Rs 1166 has been generated for your Bsnl fixedline/broadband relationship no. 58534145. The same will reach you by 2013-08-14. Due date: 2013-08-26.
396,financial,"Repair ref.no for your car is JC46628275 opened on 2010-08-29 21:34hrs,ETD of your car is 2010-08-30 23:24hrs and est.repair amt is Rs.1043 Rgds, Lakshmi Auto Agency"
397,financial,Bill dated 2010-11-11 for Rs 229 has been generated for your Aircel fixedline/broadband relationship no. 82181623. The same will reach you by 2010-11-14. Due date: 2010-11-26.
398,financial,Bill dated 2012-08-05 for Rs 112 has been generated for your Vodafone fixedline/broadband relationship no. 75766326. The same will reach you by 2012-08-08. Due date: 2012-08-20.
399,financial,Bill dated 2009-08-26 for Rs 250 has been generated for your Bsnl fixedline/broadband relationship no. 45443358. The same will reach you by 2009-08-29. Due date: 2009-09-10.
400,financial,"Repair ref.no for your car is JC85181877 opened on 2014-10-01 16:41hrs,ETD of your car is 2014-10-02 13:36hrs and est.repair amt is Rs.2093 Rgds, Sarden Auto Agency"
401,financial,Bill dated 2013-07-19 for Rs 816 has been generated for your Vodafone fixedline/broadband relationship no. 35728526. The same will reach you by 2013-07-22. Due date: 2013-08-03.
402,financial,Bill dated 2011-10-18 for Rs 378 has been generated for your Reliance fixedline/broadband relationship no. 15416641. The same will reach you by 2011-10-21. Due date: 2011-11-02.
403,financial,Bill dated 2013-05-21 for Rs 1150 has been generated for your Idea fixedline/broadband relationship no. 32811788. The same will reach you by 2013-05-24. Due date: 2013-06-05.
404,financial,"Repair ref.no for your car is JC45886631 opened on 2013-04-24 12:42hrs,ETD of your car is 2013-04-25 22:42hrs and est.repair amt is Rs.2730 Rgds, Hyundai Auto Agency"
405,financial,"Repair ref.no for your car is JC82348177 opened on 2012-06-22 13:27hrs,ETD of your car is 2012-06-23 1:45hrs and est.repair amt is Rs.833 Rgds, Hyundai Auto Agency"
406,financial,"Repair ref.no for your car is JC65778312 opened on 2013-04-10 19:40hrs,ETD of your car is 2013-04-11 3:27hrs and est.repair amt is Rs.1650 Rgds, True Value"
407,financial,Bill dated 2013-04-23 for Rs 284 has been generated for your Vodafone fixedline/broadband relationship no. 41452555. The same will reach you by 2013-04-26. Due date: 2013-05-08.
408,financial,Bill dated 2012-10-07 for Rs 1150 has been generated for your Docomo fixedline/broadband relationship no. 72723711. The same will reach you by 2012-10-10. Due date: 2012-10-22.
409,financial,Bill dated 2012-03-06 for Rs 730 has been generated for your Bsnl fixedline/broadband relationship no. 31346111. The same will reach you by 2012-03-09. Due date: 2012-03-21.
410,financial,"Repair ref.no for your car is JC22687363 opened on 2011-01-17 3:33hrs,ETD of your car is 2011-01-18 23:16hrs and est.repair amt is Rs.2970 Rgds, Bimal Auto Agency"
411,financial,Bill dated 2011-10-29 for Rs 950 has been generated for your Vodafone fixedline/broadband relationship no. 25343842. The same will reach you by 2011-11-01. Due date: 2011-11-13.
412,financial,Bill dated 2010-07-21 for Rs 1043 has been generated for your Jio fixedline/broadband relationship no. 55723332. The same will reach you by 2010-07-24. Due date: 2010-08-05.
413,financial,Bill dated 2013-09-09 for Rs 1033 has been generated for your Bsnl fixedline/broadband relationship no. 88884342. The same will reach you by 2013-09-12. Due date: 2013-09-24.
414,financial,"Repair ref.no for your car is JC18458831 opened on 2011-10-07 20:12hrs,ETD of your car is 2011-10-08 6:26hrs and est.repair amt is Rs.374 Rgds, Lakshmi Auto Agency"
415,financial,Bill dated 2012-03-26 for Rs 385 has been generated for your Aircel fixedline/broadband relationship no. 48273341. The same will reach you by 2012-03-29. Due date: 2012-04-10.
416,financial,"Repair ref.no for your car is JC68566333 opened on 2013-08-01 10:31hrs,ETD of your car is 2013-08-02 17:11hrs and est.repair amt is Rs.1640 Rgds, Sarden Auto Agency"
417,financial,"Repair ref.no for your car is JC16434673 opened on 2014-05-20 23:14hrs,ETD of your car is 2014-05-21 21:26hrs and est.repair amt is Rs.513 Rgds, Sarden Auto Agency"
418,financial,"Repair ref.no for your car is JC64736815 opened on 2010-12-27 22:45hrs,ETD of your car is 2010-12-28 13:25hrs and est.repair amt is Rs.464 Rgds, True Value"
419,financial,Bill dated 2011-07-28 for Rs 125 has been generated for your Aircel fixedline/broadband relationship no. 42847211. The same will reach you by 2011-07-31. Due date: 2011-08-12.
420,financial,"Repair ref.no for your car is JC87473355 opened on 2015-05-06 8:34hrs,ETD of your car is 2015-05-07 6:38hrs and est.repair amt is Rs.680 Rgds, Hyundai Auto Agency"
421,financial,"Repair ref.no for your car is JC43662813 opened on 2013-09-23 23:41hrs,ETD of your car is 2013-09-24 3:56hrs and est.repair amt is Rs.860 Rgds, Maha Veer Auto Agency"
422,financial,Bill dated 2010-06-20 for Rs 460 has been generated for your Jio fixedline/broadband relationship no. 18613524. The same will reach you by 2010-06-23. Due date: 2010-07-05.
423,financial,"Repair ref.no for your car is JC11672728 opened on 2012-10-22 21:24hrs,ETD of your car is 2012-10-23 3:26hrs and est.repair amt is Rs.2903 Rgds, Bimal Auto Agency"
424,financial,Bill dated 2013-04-07 for Rs 730 has been generated for your Jio fixedline/broadband relationship no. 31271654. The same will reach you by 2013-04-10. Due date: 2013-04-22.
425,financial,"Repair ref.no for your car is JC71153651 opened on 2013-09-10 23:34hrs,ETD of your car is 2013-09-11 10:27hrs and est.repair amt is Rs.1778 Rgds, Sarden Auto Agency"
426,financial,Bill dated 2014-01-31 for Rs 624 has been generated for your Idea fixedline/broadband relationship no. 36412557. The same will reach you by 2014-02-03. Due date: 2014-02-15.
427,financial,Bill dated 2014-02-02 for Rs 671 has been generated for your Reliance fixedline/broadband relationship no. 84331666. The same will reach you by 2014-02-05. Due date: 2014-02-17.
428,financial,Bill dated 2010-04-15 for Rs 1138 has been generated for your Vodafone fixedline/broadband relationship no. 87252778. The same will reach you by 2010-04-18. Due date: 2010-04-30.
429,financial,"Repair ref.no for your car is JC53435224 opened on 2012-03-12 20:22hrs,ETD of your car is 2012-03-13 17:37hrs and est.repair amt is Rs.1044 Rgds, Maha Veer Auto Agency"
430,financial,"Repair ref.no for your car is JC66486613 opened on 2010-09-01 14:21hrs,ETD of your car is 2010-09-02 8:30hrs and est.repair amt is Rs.2336 Rgds, Hyundai Auto Agency"
431,financial,"Repair ref.no for your car is JC28578527 opened on 2011-12-17 21:14hrs,ETD of your car is 2011-12-18 1:36hrs and est.repair amt is Rs.2805 Rgds, Lakshmi Auto Agency"
432,financial,Bill dated 2015-07-13 for Rs 1145 has been generated for your Idea fixedline/broadband relationship no. 75323343. The same will reach you by 2015-07-16. Due date: 2015-07-28.
433,financial,"Repair ref.no for your car is JC85612383 opened on 2011-10-15 12:49hrs,ETD of your car is 2011-10-16 10:54hrs and est.repair amt is Rs.1751 Rgds, Aryan Auto Agency"
434,financial,Bill dated 2015-05-30 for Rs 233 has been generated for your Aircel fixedline/broadband relationship no. 45232443. The same will reach you by 2015-06-02. Due date: 2015-06-14.
435,financial,"Repair ref.no for your car is JC17328841 opened on 2009-11-30 10:19hrs,ETD of your car is 2009-12-01 21:38hrs and est.repair amt is Rs.661 Rgds, Aryan Auto Agency"
436,financial,"Repair ref.no for your car is JC42827127 opened on 2014-06-12 17:41hrs,ETD of your car is 2014-06-13 11:31hrs and est.repair amt is Rs.1630 Rgds, Maha Veer Auto Agency"
437,financial,"Repair ref.no for your car is JC16778582 opened on 2013-01-12 17:38hrs,ETD of your car is 2013-01-13 8:10hrs and est.repair amt is Rs.1140 Rgds, True Value"
438,financial,Bill dated 2014-05-17 for Rs 464 has been generated for your Bsnl fixedline/broadband relationship no. 61822285. The same will reach you by 2014-05-20. Due date: 2014-06-01.
439,financial,"Repair ref.no for your car is JC84215766 opened on 2010-08-28 2:27hrs,ETD of your car is 2010-08-29 4:16hrs and est.repair amt is Rs.305 Rgds, Lakshmi Auto Agency"
440,financial,Bill dated 2012-07-31 for Rs 1136 has been generated for your Aircel fixedline/broadband relationship no. 76666614. The same will reach you by 2012-08-03. Due date: 2012-08-15.
441,financial,Bill dated 2013-02-27 for Rs 600 has been generated for your Vodafone fixedline/broadband relationship no. 15221162. The same will reach you by 2013-03-02. Due date: 2013-03-14.
442,financial,Bill dated 2012-10-12 for Rs 896 has been generated for your Vodafone fixedline/broadband relationship no. 21386612. The same will reach you by 2012-10-15. Due date: 2012-10-27.
443,financial,Bill dated 2013-02-02 for Rs 310 has been generated for your Idea fixedline/broadband relationship no. 73761388. The same will reach you by 2013-02-05. Due date: 2013-02-17.
444,financial,"Repair ref.no for your car is JC55733546 opened on 2013-12-30 1:24hrs,ETD of your car is 2013-12-31 10:47hrs and est.repair amt is Rs.724 Rgds, Aryan Auto Agency"
445,financial,"Repair ref.no for your car is JC22766787 opened on 2015-06-23 17:47hrs,ETD of your car is 2015-06-24 0:29hrs and est.repair amt is Rs.2870 Rgds, Hyundai Auto Agency"
446,financial,Bill dated 2011-08-13 for Rs 565 has been generated for your Bsnl fixedline/broadband relationship no. 36616342. The same will reach you by 2011-08-16. Due date: 2011-08-28.
447,financial,"Repair ref.no for your car is JC43513437 opened on 2010-02-23 22:30hrs,ETD of your car is 2010-02-24 19:38hrs and est.repair amt is Rs.2935 Rgds, True Value"
448,financial,Bill dated 2010-01-17 for Rs 1058 has been generated for your Reliance fixedline/broadband relationship no. 28276745. The same will reach you by 2010-01-20. Due date: 2010-02-01.
449,financial,"Repair ref.no for your car is JC51574487 opened on 2012-11-04 9:11hrs,ETD of your car is 2012-11-05 0:34hrs and est.repair amt is Rs.1912 Rgds, Lakshmi Auto Agency"
450,financial,"Repair ref.no for your car is JC66263185 opened on 2013-04-06 19:43hrs,ETD of your car is 2013-04-07 0:33hrs and est.repair amt is Rs.2005 Rgds, Maha Veer Auto Agency"
451,financial,Bill dated 2012-02-28 for Rs 1040 has been generated for your Airtel fixedline/broadband relationship no. 46112228. The same will reach you by 2012-03-02. Due date: 2012-03-14.
452,financial,Bill dated 2010-01-09 for Rs 789 has been generated for your Jio fixedline/broadband relationship no. 82726347. The same will reach you by 2010-01-12. Due date: 2010-01-24.
453,financial,"Repair ref.no for your car is JC68816453 opened on 2012-12-12 6:42hrs,ETD of your car is 2012-12-13 8:38hrs and est.repair amt is Rs.1309 Rgds, Aryan Auto Agency"
454,financial,"Repair ref.no for your car is JC48238112 opened on 2015-03-22 10:22hrs,ETD of your car is 2015-03-23 21:17hrs and est.repair amt is Rs.566 Rgds, Sarden Auto Agency"
455,financial,Bill dated 2010-03-20 for Rs 1046 has been generated for your Reliance fixedline/broadband relationship no. 51172253. The same will reach you by 2010-03-23. Due date: 2010-04-04.
456,financial,"Repair ref.no for your car is JC82383546 opened on 2011-08-23 14:34hrs,ETD of your car is 2011-08-24 23:30hrs and est.repair amt is Rs.1832 Rgds, Sarden Auto Agency"
457,financial,Bill dated 2012-04-02 for Rs 220 has been generated for your Vodafone fixedline/broadband relationship no. 21176317. The same will reach you by 2012-04-05. Due date: 2012-04-17.
458,financial,"Repair ref.no for your car is JC35772277 opened on 2014-03-08 23:12hrs,ETD of your car is 2014-03-09 3:53hrs and est.repair amt is Rs.1957 Rgds, Maha Veer Auto Agency"
459,financial,Bill dated 2009-11-04 for Rs 250 has been generated for your Reliance fixedline/broadband relationship no. 32457122. The same will reach you by 2009-11-07. Due date: 2009-11-19.
460,financial,Bill dated 2009-12-08 for Rs 103 has been generated for your Docomo fixedline/broadband relationship no. 62822425. The same will reach you by 2009-12-11. Due date: 2009-12-23.
461,financial,Bill dated 2012-09-14 for Rs 224 has been generated for your Idea fixedline/broadband relationship no. 74887158. The same will reach you by 2012-09-17. Due date: 2012-09-29.
462,financial,Bill dated 2010-05-24 for Rs 117 has been generated for your Bsnl fixedline/broadband relationship no. 34167342. The same will reach you by 2010-05-27. Due date: 2010-06-08.
463,financial,Bill dated 2015-06-19 for Rs 713 has been generated for your Vodafone fixedline/broadband relationship no. 11452867. The same will reach you by 2015-06-22. Due date: 2015-07-04.
464,financial,"Repair ref.no for your car is JC23534881 opened on 2012-09-12 13:43hrs,ETD of your car is 2012-09-13 17:18hrs and est.repair amt is Rs.1230 Rgds, True Value"
465,financial,Bill dated 2012-06-27 for Rs 579 has been generated for your Docomo fixedline/broadband relationship no. 72115873. The same will reach you by 2012-06-30. Due date: 2012-07-12.
466,financial,Bill dated 2015-01-18 for Rs 1028 has been generated for your Idea fixedline/broadband relationship no. 62447368. The same will reach you by 2015-01-21. Due date: 2015-02-02.
467,financial,"Repair ref.no for your car is JC31351123 opened on 2009-11-17 5:51hrs,ETD of your car is 2009-11-18 15:39hrs and est.repair amt is Rs.1455 Rgds, Sarden Auto Agency"
468,financial,Bill dated 2014-12-14 for Rs 192 has been generated for your Bsnl fixedline/broadband relationship no. 55334863. The same will reach you by 2014-12-17. Due date: 2014-12-29.
